Продажа;Время;Купюрами;Монетами;Банк. картой;Картой;Моб.приложение;Сдача;Итого;Розлито;На сумму
26572;2023.09.19 19:05:06;0;0;25;0;0;0;25;5;24,98
26571;2023.09.19 19:03:19;0;0;25;0;0;0;25;5;25,02
26570;2023.09.19 19:01:42;0;0;25;0;0;0;25;5;24,98
26569;2023.09.19 18:44:55;0;25;0;0;0;0;25;5;25,02
26568;2023.09.19 18:43:07;0;45;0;0;0;0;45;9;44,98
26567;2023.09.19 18:20:01;0;25;0;0;0;0;25;5;25,02
26566;2023.09.19 17:49:48;0;30;0;0;0;3;27;5,2;26,23
26565;2023.09.19 17:44:31;0;0;25;0;0;0;25;5;25,02
26564;2023.09.19 17:43:36;0;0;25;0;0;0;25;5;24,98
26563;2023.09.19 17:13:48;0;20;0;0;0;0;20;4;20
26562;2023.09.19 16:53:04;50;0;0;0;0;0;50;10;50
26561;2023.09.19 16:44:36;0;0;25;0;0;0;25;5;25,02
26560;2023.09.19 16:27:55;100;0;0;0;0;2;98;19,6;98
26559;2023.09.19 12:27:04;0;45;0;0;0;0;45;9;44,98
26558;2023.09.19 12:20:47;0;0;25;0;0;0;25;5;25,02
26557;2023.09.19 12:19:37;0;0;25;0;0;0;25;5;24,98
26556;2023.09.19 11:43:30;0;0;25;0;0;0;25;5;25,02
26555;2023.09.19 11:32:45;100;0;0;0;0;0;100;20;100
26554;2023.09.19 09:46:46;50;0;25;0;0;0;75;4,8;24,29
26553;2023.09.18 21:41:04;0;25;0;0;0;0;25;5;25,02
26552;2023.09.18 21:23:23;0;0;25;0;0;0;25;5;24,98
26551;2023.09.18 21:21:52;50;0;0;0;0;37;13;2,5;12,52
26550;2023.09.18 21:21:08;50;0;0;0;0;0;50;10;50,06
26549;2023.09.18 21:18:53;50;0;0;0;0;0;50;10;49,95
26548;2023.09.18 21:13:59;50;0;0;0;0;0;50;10;50,06
26547;2023.09.18 21:03:59;0;18;0;0;0;0;18;3,6;17,95
26546;2023.09.18 19:17:52;0;14;0;0;0;0;14;2,7;14
26545;2023.09.18 19:13:40;100;0;0;0;0;3;97;19,2;96,41
26544;2023.09.18 18:32:59;0;20;0;0;0;0;20;2,4;12,18
26543;2023.09.18 18:28:54;0;25;0;0;0;0;25;5;24,98
26542;2023.09.18 18:24:03;0;25;0;0;0;0;25;5;25,02
26541;2023.09.18 18:23:10;0;25;0;0;0;0;25;5;25,02
26540;2023.09.18 18:22:12;0;25;0;0;0;0;25;5;24,98
26539;2023.09.18 18:21:14;100;0;0;0;0;25;75;14,9;74,63
26538;2023.09.18 16:50:14;0;50;0;0;0;0;50;10;50
26537;2023.09.18 16:48:57;0;50;0;0;0;0;50;10;50
26536;2023.09.18 16:38:54;0;39;0;0;0;0;39;7,8;39,02
26535;2023.09.18 16:24:14;0;25;0;0;0;0;25;5;24,98
26534;2023.09.18 16:23:16;50;0;0;0;0;0;50;10;50
26533;2023.09.18 16:21:28;0;25;0;0;0;0;25;5;25,02
26532;2023.09.18 15:02:18;0;0;25;0;0;0;25;5;24,98
26531;2023.09.18 14:38:06;50;0;0;0;0;0;50;10;50
26530;2023.09.18 13:44:54;0;25;0;0;0;0;25;5;25,02
26529;2023.09.18 13:22:12;0;25;0;0;0;0;25;5;24,98
26528;2023.09.18 13:20:43;0;25;0;0;0;0;25;5;24,98
26527;2023.09.18 12:31:43;0;25;0;0;0;0;25;5;25,02
26526;2023.09.18 11:52:20;50;0;0;0;0;3;47;9,3;46,63
26525;2023.09.18 10:42:53;0;25;0;0;0;0;25;5;24,98
26524;2023.09.18 10:42:00;0;25;0;0;0;0;25;5;25,02
26523;2023.09.18 08:24:16;0;50;0;0;0;0;50;10;50
26522;2023.09.18 08:13:10;0;25;0;0;0;0;25;5;24,98
26521;2023.09.18 06:04:48;0;20;0;0;0;0;20;4;20
26520;2023.09.17 21:18:41;0;2;0;0;0;0;2;0,4;2
26519;2023.09.17 21:17:13;0;25;0;0;0;0;25;5;25,02
26518;2023.09.17 20:46:06;0;0;25;0;0;0;25;5;24,98
26517;2023.09.17 20:45:02;0;0;25;0;0;0;25;5;25,02
26516;2023.09.17 20:21:40;100;0;0;0;0;50;50;10;50
26515;2023.09.17 20:04:27;0;0;25;0;0;0;25;5;24,98
26514;2023.09.17 20:03:20;0;0;25;0;0;0;25;5;25,02
26513;2023.09.17 20:02:28;0;0;25;0;0;0;25;5;24,98
26512;2023.09.17 19:36:19;0;25;0;0;0;0;25;5;25,02
26511;2023.09.17 19:32:56;0;30;0;0;0;4;26;5;25,02
26510;2023.09.17 19:31:45;0;25;0;0;0;0;25;5;25,02
26509;2023.09.17 19:29:47;0;25;0;0;0;0;25;5;25,02
26508;2023.09.17 18:59:23;0;36;0;0;0;4;32;6,2;31,15
26507;2023.09.17 18:01:11;0;0;25;0;0;0;25;5;24,98
26506;2023.09.17 17:59:48;0;0;25;0;0;0;25;5;25,02
26505;2023.09.17 17:58:25;0;25;0;0;0;0;25;5;24,98
26504;2023.09.17 17:20:54;0;7;0;0;0;0;7;1,4;7,02
26503;2023.09.17 16:59:12;100;0;0;0;0;3;97;19,2;96,35
26502;2023.09.17 16:43:49;0;3;0;0;0;0;3;0,5;2,98
26501;2023.09.17 16:14:01;0;25;0;0;0;0;25;5;25,02
26500;2023.09.17 15:54:58;0;6;0;0;0;0;6;1,2;5,95
26499;2023.09.17 15:46:17;0;25;0;0;0;0;25;5;25,02
26498;2023.09.17 15:28:36;0;25;0;0;0;0;25;5;25,02
26497;2023.09.17 14:41:41;50;0;0;0;0;0;50;10;49,95
26496;2023.09.17 14:39:42;0;25;0;0;0;0;25;5;25,02
26495;2023.09.17 14:31:49;0;50;0;0;0;0;50;10;50
26494;2023.09.17 13:28:16;0;25;0;0;0;0;25;5;24,98
26493;2023.09.17 13:27:18;0;25;0;0;0;0;25;5;25,02
26492;2023.09.17 13:20:55;50;0;0;0;0;0;50;10;50
26491;2023.09.17 12:39:13;0;19;0;0;0;0;19;3,8;19,02
26490;2023.09.17 12:37:50;0;25;0;0;0;0;25;5;24,98
26489;2023.09.17 12:36:45;0;25;0;0;0;0;25;5;24,98
26488;2023.09.17 10:55:23;50;0;0;0;0;25;25;5;25,02
26487;2023.09.17 10:50:19;0;25;0;0;0;0;25;5;25,02
26486;2023.09.17 10:11:31;0;0;25;0;0;0;25;5;24,98
26485;2023.09.17 10:10:16;0;0;50;0;0;0;50;10;50
26484;2023.09.17 10:08:29;0;0;95;0;0;0;95;19;94,98
26483;2023.09.17 10:05:19;0;0;95;0;0;0;95;19;95,02
26482;2023.09.17 10:01:15;0;0;95;0;0;0;95;19;95,02
26481;2023.09.17 09:54:40;0;25;0;0;0;0;25;5;24,98
26480;2023.09.17 08:36:38;0;0;25;0;0;0;25;5;24,98
26479;2023.09.16 22:52:03;100;0;0;0;0;68;32;6,3;31,55
26478;2023.09.16 21:30:10;0;0;50;0;0;0;50;10;50
26477;2023.09.16 19:51:11;50;0;0;0;0;25;25;5;24,98
26476;2023.09.16 19:00:04;0;25;0;0;0;0;25;5;25,02
26475;2023.09.16 18:54:15;0;7;0;0;0;0;7;1,4;6,98
26474;2023.09.16 18:53:36;0;6;0;0;0;0;6;1,2;6,06
26473;2023.09.16 18:12:52;100;0;0;0;0;50;50;10;49,95
26472;2023.09.16 18:03:11;0;0;25;0;0;0;25;5;25,02
26471;2023.09.16 17:27:27;0;25;0;0;0;0;25;5;25,02
26470;2023.09.16 17:24:29;0;0;25;0;0;0;25;5;24,98
26469;2023.09.16 17:23:36;0;0;25;0;0;0;25;5;24,98
26468;2023.09.16 15:51:39;0;25;0;0;0;0;25;5;25,02
26467;2023.09.16 15:41:15;0;0;25;0;0;0;25;5;25,02
26466;2023.09.16 15:25:07;0;0;25;0;0;0;25;5;24,98
26465;2023.09.16 15:24:13;0;0;25;0;0;0;25;5;24,98
26464;2023.09.16 14:24:16;0;0;25;0;0;0;25;5;25,02
26463;2023.09.16 14:23:23;0;0;25;0;0;0;25;5;25,02
26462;2023.09.16 14:11:37;0;40;0;0;0;2;38;7,4;37,02
26461;2023.09.16 13:47:42;50;0;0;0;0;0;50;10;50
26460;2023.09.16 12:54:59;0;25;0;0;0;0;25;5;24,98
26459;2023.09.16 12:35:45;100;0;0;0;0;25;75;14,9;74,98
26458;2023.09.16 12:03:38;0;0;25;0;0;0;25;5;25,02
26457;2023.09.16 11:38:31;0;26;0;0;0;0;26;5;25,02
26456;2023.09.16 09:59:19;0;50;0;0;0;0;50;10;49,95
26455;2023.09.16 09:43:16;0;25;0;0;0;0;25;5;25,02
26454;2023.09.16 08:55:10;0;25;0;0;0;0;25;5;25,02
26453;2023.09.15 22:26:56;0;46;0;0;0;0;46;9,2;46
26452;2023.09.15 21:12:22;0;5;0;0;0;0;5;1;4,98
26451;2023.09.15 21:12:00;0;2;0;0;0;0;2;0,4;2
26450;2023.09.15 20:56:15;100;0;0;0;0;0;100;20;100
26449;2023.09.15 20:32:39;0;25;0;0;0;0;25;5;25,02
26448;2023.09.15 20:26:47;50;0;0;0;0;0;50;10;50
26447;2023.09.15 19:59:59;0;20;0;0;0;0;20;4;20
26446;2023.09.15 19:25:35;100;0;0;0;0;25;75;14,9;74,81
26445;2023.09.15 18:44:29;0;0;25;0;0;0;25;5;25,02
26444;2023.09.15 18:21:52;0;0;25;0;0;0;25;5;24,98
26443;2023.09.15 17:47:41;0;1;0;0;0;0;1;0;0
26442;2023.09.15 17:38:07;0;0;25;0;0;0;25;5;24,98
26441;2023.09.15 15:01:24;0;0;25;0;0;0;25;5;25,02
26440;2023.09.15 15:00:37;0;0;25;0;0;0;25;5;25,02
26439;2023.09.15 14:58:56;0;25;0;0;0;0;25;5;24,98
26438;2023.09.15 14:23:38;0;30;0;0;0;5;25;4,9;24,86
26437;2023.09.15 14:20:22;0;5;0;0;0;0;5;1;5,02
26436;2023.09.15 14:03:55;0;25;0;0;0;0;25;5;25,02
26435;2023.09.15 13:02:53;0;25;0;0;0;0;25;5;24,98
26434;2023.09.15 13:02:01;0;25;0;0;0;0;25;5;24,98
26433;2023.09.15 12:57:57;0;24;0;0;0;0;24;4,8;24
26432;2023.09.15 12:53:23;0;25;0;0;0;0;25;5;25,02
26431;2023.09.15 12:12:35;0;0;25;0;0;0;25;5;25,02
26430;2023.09.14 22:25:35;0;0;25;0;0;0;25;5;24,98
26429;2023.09.14 22:24:37;0;0;25;0;0;0;25;5;24,98
26428;2023.09.14 22:14:33;0;2;0;0;0;0;2;0,4;2,06
26427;2023.09.14 21:40:34;0;0;25;0;0;0;25;5;24,98
26426;2023.09.14 21:39:12;0;0;25;0;0;0;25;5;24,98
26425;2023.09.14 21:38:02;0;0;25;0;0;0;25;5;25,02
26424;2023.09.14 21:02:14;0;25;0;0;0;0;25;5;25,02
26423;2023.09.14 20:57:34;100;0;0;0;0;55;45;8,9;44,69
26422;2023.09.14 20:38:01;0;5;0;0;0;0;5;1;5,02
26421;2023.09.14 20:37:59;0;0;25;0;0;0;25;5;24,98
26420;2023.09.14 20:37:37;0;0;25;0;0;0;25;5;24,98
26419;2023.09.14 19:06:43;0;30;0;0;0;0;30;5;25,02
26418;2023.09.14 18:17:32;0;25;0;0;0;0;25;5;25,02
26417;2023.09.14 18:10:34;0;25;0;0;0;0;25;5;24,98
26416;2023.09.14 16:54:21;0;25;0;0;0;0;25;5;24,98
26415;2023.09.14 16:15:58;0;25;0;0;0;0;25;5;25,02
26414;2023.09.14 16:14:06;0;25;0;0;0;0;25;5;25,02
26413;2023.09.14 15:59:15;50;10;0;0;0;6;54;10,7;53,49
26412;2023.09.14 15:27:03;0;25;0;0;0;0;25;5;24,98
26411;2023.09.14 14:58:09;0;5;0;0;0;0;5;0,5;2,75
26410;2023.09.14 14:23:52;100;0;0;0;0;25;75;15;75,02
26409;2023.09.14 12:18:12;0;0;25;0;0;0;25;5;24,98
26408;2023.09.14 12:17:21;0;0;25;0;0;0;25;5;25,02
26407;2023.09.14 12:16:17;0;0;25;0;0;0;25;5;24,98
26406;2023.09.14 11:21:53;0;25;0;0;0;0;25;5;25,02
26405;2023.09.14 10:47:55;0;25;0;0;0;0;25;5;24,98
26404;2023.09.14 10:06:37;0;0;25;0;0;0;25;5;25,02
26403;2023.09.14 10:05:18;0;25;0;0;0;0;25;5;24,98
26402;2023.09.14 10:03:41;0;0;25;0;0;0;25;5;25,02
26401;2023.09.14 10:02:43;0;0;25;0;0;0;25;5;24,98
26400;2023.09.14 06:06:04;0;0;25;0;0;0;25;5;25,02
26399;2023.09.14 03:22:44;0;25;0;0;0;0;25;4,9;24,98
26398;2023.09.13 21:42:19;0;25;0;0;0;0;25;5;24,98
26397;2023.09.13 21:39:08;0;0;25;0;0;0;25;5;24,98
26396;2023.09.13 21:37:28;0;0;25;0;0;0;25;5;25,02
26395;2023.09.13 21:35:37;0;0;25;0;0;0;25;5;25,02
26394;2023.09.13 21:33:33;0;0;25;0;0;0;25;5;24,98
26393;2023.09.13 19:56:42;0;25;0;0;0;0;25;5;24,98
26392;2023.09.13 19:34:29;0;10;0;0;0;0;10;2;10
26391;2023.09.13 19:33:37;0;25;0;0;0;0;25;5;25,02
26390;2023.09.13 19:22:33;0;50;0;0;0;0;50;10;49,95
26389;2023.09.13 18:33:44;0;25;0;0;0;0;25;5;25,02
26388;2023.09.13 18:12:30;100;0;0;0;0;71;29;5,7;28,92
26387;2023.09.13 17:51:45;0;0;25;0;0;0;25;5;25,02
26386;2023.09.13 17:41:46;0;30;0;0;0;5;25;5;24,98
26385;2023.09.13 17:03:10;100;0;0;0;0;1;99;19,6;98,29
26384;2023.09.13 16:20:40;50;0;0;0;0;0;50;10;50
26383;2023.09.13 16:18:47;0;0;25;0;0;0;25;5;25,02
26382;2023.09.13 16:18:01;0;0;50;0;0;0;50;10;50
26381;2023.09.13 16:09:27;0;8;0;0;0;0;8;1,5;7,95
26380;2023.09.13 16:03:35;0;64;0;0;0;0;64;12,8;64
26379;2023.09.13 15:00:07;0;25;0;0;0;0;25;5;25,02
26378;2023.09.13 14:36:13;0;25;0;0;0;0;25;5;25,02
26377;2023.09.13 12:47:40;50;0;0;0;0;25;25;5;24,98
26376;2023.09.13 12:36:24;0;15;0;0;0;0;15;2,9;14,92
26375;2023.09.13 12:32:55;0;25;0;0;0;0;25;5;25,02
26374;2023.09.13 12:22:09;0;0;25;0;0;0;25;5;24,98
26373;2023.09.13 12:07:20;0;0;25;0;0;0;25;5;25,02
26372;2023.09.13 12:06:22;0;0;25;0;0;0;25;5;24,98
26371;2023.09.13 12:01:23;0;0;25;0;0;0;25;5;25,02
26370;2023.09.13 11:31:17;0;25;0;0;0;0;25;5;24,98
26369;2023.09.13 11:29:30;100;0;0;0;0;75;25;5;25,02
26368;2023.09.13 11:26:25;0;25;0;0;0;0;25;5;24,98
26367;2023.09.13 11:21:20;0;25;0;0;0;0;25;5;25,02
26366;2023.09.13 11:09:32;0;25;0;0;0;0;25;5;24,98
26365;2023.09.13 10:42:08;0;1;0;0;0;0;1;0,2;1,02
26364;2023.09.13 10:42:06;0;2;0;0;0;0;2;0,4;2
26363;2023.09.13 09:04:44;0;2;0;0;0;0;2;0,4;2
26362;2023.09.13 09:03:57;0;2;0;0;0;0;2;0,4;2
26361;2023.09.13 09:03:05;0;25;0;0;0;0;25;5;24,98
26360;2023.09.13 09:01:43;0;25;0;0;0;0;25;5;25,02
26359;2023.09.13 06:51:55;0;0;25;0;0;0;25;5;24,98
26358;2023.09.13 06:50:46;0;0;25;0;0;0;25;5;25,02
26357;2023.09.12 22:51:15;0;48;0;0;0;3;45;8,8;44,35
26356;2023.09.12 21:33:49;50;0;0;0;0;0;50;10;50
26355;2023.09.12 21:26:15;0;10;0;0;0;4;6;1;5,43
26354;2023.09.12 21:25:36;0;23;0;0;0;0;23;4,6;22,98
26353;2023.09.12 20:32:12;0;0;25;0;0;0;25;5;25,02
26352;2023.09.12 20:31:02;0;0;25;0;0;0;25;5;24,98
26351;2023.09.12 20:04:14;0;0;25;0;0;0;25;5;24,98
26350;2023.09.12 20:02:53;0;0;25;0;0;0;25;5;25,02
26349;2023.09.12 19:29:46;0;0;25;0;0;0;25;5;25,02
26348;2023.09.12 19:28:46;0;0;25;0;0;0;25;5;24,98
26347;2023.09.12 19:27:55;0;0;25;0;0;0;25;5;24,98
26346;2023.09.12 19:26:57;0;0;25;0;0;0;25;5;25,02
26345;2023.09.12 18:51:45;0;0;25;0;0;0;25;5;25,02
26344;2023.09.12 16:23:32;0;25;0;0;0;0;25;5;24,98
26343;2023.09.12 13:39:07;0;0;25;0;0;0;25;5;24,98
26342;2023.09.12 13:38:03;0;0;25;0;0;0;25;5;25,02
26341;2023.09.12 13:09:03;0;5;0;0;0;0;5;1;5,02
26340;2023.09.12 13:08:10;0;15;0;0;0;0;15;3;14,98
26339;2023.09.12 13:06:07;0;20;0;0;0;0;20;4;20
26338;2023.09.12 13:04:50;0;0;25;0;0;0;25;5;25,02
26337;2023.09.12 12:49:46;100;0;0;0;0;50;50;10;49,95
26336;2023.09.12 12:42:48;0;20;0;0;0;0;20;4;20
26335;2023.09.12 12:42:12;0;25;0;0;0;0;25;5;25,02
26334;2023.09.12 10:46:02;50;0;0;0;0;0;50;10;50
26333;2023.09.12 10:01:50;0;5;0;0;0;0;5;1;4,98
26332;2023.09.12 10:01:22;0;20;0;0;0;0;20;4;20
26331;2023.09.12 10:00:07;0;7;0;0;0;0;7;1,4;7,02
26330;2023.09.12 09:57:33;0;20;0;0;0;0;20;4;20
26329;2023.09.12 08:02:16;0;25;0;0;0;0;25;5;24,98
26328;2023.09.12 08:01:36;0;25;0;0;0;0;25;5;25,02
26327;2023.09.12 07:59:33;0;25;0;0;0;0;25;5;25,02
26326;2023.09.11 22:09:05;0;25;0;0;0;0;25;5;24,98
26325;2023.09.11 21:49:07;0;25;0;0;0;0;25;4,9;25,02
26324;2023.09.11 21:13:55;0;0;50;0;0;0;50;10;49,95
26323;2023.09.11 21:12:21;0;0;50;0;0;0;50;10;50,06
26322;2023.09.11 21:05:59;0;0;25;0;0;0;25;5;24,98
26321;2023.09.11 20:44:36;0;3;0;0;0;0;3;0,6;3,02
26320;2023.09.11 20:43:30;0;23;0;0;0;0;23;4,6;22,98
26319;2023.09.11 20:04:31;100;0;0;0;0;0;100;19,9;99,95
26318;2023.09.11 19:38:54;0;1;0;0;0;0;1;0,2;1,02
26317;2023.09.11 19:38:33;0;2;0;0;0;0;2;0,4;2
26316;2023.09.11 19:38:31;0;60;0;0;0;0;60;12;60
26315;2023.09.11 19:17:32;0;5;0;0;0;0;5;0,9;4,98
26314;2023.09.11 18:33:03;0;25;0;0;0;0;25;5;24,98
26313;2023.09.11 18:23:17;100;0;0;0;0;25;75;14,9;74,98
26312;2023.09.11 18:00:17;50;0;0;0;0;0;50;10;50
26311;2023.09.11 17:47:18;0;25;0;0;0;0;25;5;25,02
26310;2023.09.11 16:27:30;0;75;0;0;0;0;75;15;74,98
26309;2023.09.11 14:45:26;0;25;0;0;0;0;25;5;25,02
26308;2023.09.11 14:44:11;0;25;0;0;0;0;25;5;24,98
26307;2023.09.11 13:50:15;50;0;0;0;0;0;50;10;50
26306;2023.09.11 13:34:13;0;25;0;0;0;0;25;5;25,02
26305;2023.09.11 13:12:25;0;25;0;0;0;0;25;5;24,98
26304;2023.09.11 13:10:46;0;25;0;0;0;0;25;5;25,02
26303;2023.09.11 12:28:53;0;25;0;0;0;0;25;5;24,98
26302;2023.09.11 12:13:19;100;0;0;0;0;25;75;15;75,02
26301;2023.09.11 11:55:21;0;25;0;0;0;0;25;5;24,98
26300;2023.09.11 11:52:23;0;40;0;0;0;0;40;8;40
26299;2023.09.11 09:13:35;0;0;25;0;0;0;25;5;25,02
26298;2023.09.11 09:12:43;0;0;25;0;0;0;25;5;24,98
26297;2023.09.11 09:03:33;0;100;0;0;0;0;100;20;100
26296;2023.09.11 05:49:12;0;0;25;0;0;0;25;5;25,02
26295;2023.09.10 23:04:03;0;25;0;0;0;0;25;5;24,98
26294;2023.09.10 23:03:05;0;25;0;0;0;0;25;5;25,02
26293;2023.09.10 20:55:43;0;50;0;0;0;0;50;10;50
26292;2023.09.10 20:52:28;100;0;0;0;0;89;11;2,1;10,52
26291;2023.09.10 20:46:42;50;0;0;0;0;0;50;10;49,95
26290;2023.09.10 20:36:19;0;0;25;0;0;0;25;5;25,02
26289;2023.09.10 20:34:56;0;0;25;0;0;0;25;5;25,02
26288;2023.09.10 20:33:45;0;0;25;0;0;0;25;5;24,98
26287;2023.09.10 20:22:05;50;0;0;0;0;5;45;8,8;44,06
26286;2023.09.10 20:08:42;0;10;0;0;0;0;10;0,4;2
26285;2023.09.10 20:05:09;0;3;0;0;0;0;3;0,6;3,02
26284;2023.09.10 19:31:03;100;0;0;0;0;50;50;10;50
26283;2023.09.10 19:01:28;50;0;0;0;0;25;25;5;24,98
26282;2023.09.10 18:43:24;0;25;0;0;0;0;25;5;25,02
26281;2023.09.10 18:42:24;0;25;0;0;0;0;25;5;24,98
26280;2023.09.10 18:41:02;0;25;0;0;0;0;25;5;25,02
26279;2023.09.10 17:44:14;0;25;0;0;0;0;25;5;24,98
26278;2023.09.10 16:36:48;0;0;50;0;0;0;50;10;50
26277;2023.09.10 16:27:38;0;50;0;0;0;0;50;10;50
26276;2023.09.10 15:48:15;0;2;0;0;0;0;2;0,4;2
26275;2023.09.10 15:41:40;0;2;0;0;0;0;2;0,4;2
26274;2023.09.10 15:12:03;0;10;0;0;0;4;6;1,1;6
26273;2023.09.10 15:06:06;0;3;0;0;0;0;3;0,6;2,98
26272;2023.09.10 14:35:53;0;10;0;0;0;0;10;1,9;9,83
26271;2023.09.10 14:14:53;0;25;0;0;0;0;25;5;24,98
26270;2023.09.10 13:39:54;0;25;0;0;0;0;25;5;25,02
26269;2023.09.10 13:38:38;0;25;0;0;0;0;25;5;24,98
26268;2023.09.10 13:36:44;0;0;25;0;0;0;25;5;25,02
26267;2023.09.10 13:03:14;0;30;0;0;0;0;30;5;24,98
26266;2023.09.10 12:58:22;50;0;0;0;0;25;25;5;25,02
26265;2023.09.10 12:49:48;50;0;0;0;0;0;50;10;50
26264;2023.09.10 11:55:48;100;0;0;0;0;50;50;10;50
26263;2023.09.10 11:17:01;0;25;0;0;0;0;25;5;24,98
26262;2023.09.10 10:43:31;0;3;0;0;0;0;3;0,6;3,02
26261;2023.09.10 10:17:19;100;0;0;0;0;0;100;20;100
26260;2023.09.10 10:12:39;0;25;0;0;0;0;25;5;24,98
26259;2023.09.10 10:00:29;0;0;25;0;0;0;25;5;25,02
26258;2023.09.10 09:57:13;0;25;0;0;0;0;25;5;24,98
26257;2023.09.10 09:56:03;0;50;0;0;0;0;50;10;50
26256;2023.09.10 09:00:02;0;0;25;0;0;0;25;5;25,02
26255;2023.09.10 08:58:58;0;0;25;0;0;0;25;5;24,98
26254;2023.09.09 22:42:59;0;2;0;0;0;0;2;0,4;2
26253;2023.09.09 22:09:59;100;0;0;0;0;43;57;11,2;56,41
26252;2023.09.09 21:15:41;0;25;0;0;0;0;25;5;25,02
26251;2023.09.09 21:13:18;50;45;0;0;0;0;95;19;94,98
26250;2023.09.09 21:00:02;0;30;0;0;0;4;26;5;25,15
26249;2023.09.09 19:52:30;0;0;25;0;0;0;25;5;24,98
26248;2023.09.09 19:51:33;0;0;25;0;0;0;25;5;25,02
26247;2023.09.09 19:12:56;0;0;25;0;0;0;25;5;24,98
26246;2023.09.09 19:11:40;0;0;25;0;0;0;25;5;25,02
26245;2023.09.09 18:36:15;0;0;25;0;0;0;25;5;24,98
26244;2023.09.09 17:00:41;0;25;0;0;0;0;25;5;25,02
26243;2023.09.09 16:59:37;0;25;0;0;0;0;25;5;24,98
26242;2023.09.09 16:28:48;0;25;0;0;0;0;25;5;25,02
26241;2023.09.09 13:36:56;0;10;0;0;0;0;10;2;10
26240;2023.09.09 13:36:18;0;0;95;0;0;0;95;19;94,98
26239;2023.09.09 13:32:36;0;0;95;0;0;0;95;19;95,02
26238;2023.09.09 13:13:20;0;0;50;0;0;0;50;10;50
26237;2023.09.09 13:10:21;0;25;0;0;0;0;25;5;24,98
26236;2023.09.09 12:38:56;0;25;0;0;0;0;25;5;25,02
26235;2023.09.09 12:25:58;100;0;0;0;0;60;40;7,8;39,38
26234;2023.09.09 10:34:13;0;25;0;0;0;0;25;5;25,02
26233;2023.09.09 10:32:51;0;25;0;0;0;0;25;5;24,98
26232;2023.09.09 08:07:07;50;0;0;0;0;5;45;8,9;44,92
26231;2023.09.08 20:20:05;0;0;25;0;0;0;25;5;24,98
26230;2023.09.08 19:29:34;0;0;25;0;0;0;25;5;25,02
26229;2023.09.08 19:19:23;0;0;25;0;0;0;25;5;24,98
26228;2023.09.08 19:09:57;0;0;25;0;0;0;25;5;25,02
26227;2023.09.08 19:09:55;0;0;50;0;0;0;50;10;50
26226;2023.09.08 19:04:20;0;0;25;0;0;0;25;5;24,98
26225;2023.09.08 19:03:15;0;0;25;0;0;0;25;5;25,02
26224;2023.09.08 18:52:07;0;25;0;0;0;0;25;5;24,98
26223;2023.09.08 17:48:34;50;0;0;0;0;0;50;10;50
26222;2023.09.08 17:03:15;0;0;25;0;0;0;25;5;25,02
26221;2023.09.08 17:02:10;0;0;25;0;0;0;25;5;24,98
26220;2023.09.08 15:21:30;100;0;0;0;0;10;90;17,9;89,78
26219;2023.09.08 13:46:22;0;4;0;0;0;0;4;0,8;4
26218;2023.09.08 11:05:50;100;0;0;0;0;50;50;10;50,06
26217;2023.09.08 10:11:49;0;25;0;0;0;0;25;5;24,98
26216;2023.09.08 07:38:29;0;20;0;0;0;0;20;4;20
26215;2023.09.08 07:38:01;0;5;0;0;0;0;5;1;4,98
26214;2023.09.08 07:08:42;0;25;0;0;0;0;25;5;25,02
26213;2023.09.08 06:48:30;0;0;25;0;0;0;25;5;25,02
26212;2023.09.08 06:47:34;0;0;25;0;0;0;25;5;24,98
26211;2023.09.07 23:28:14;0;4;0;0;0;0;4;0,6;3,38
26210;2023.09.07 22:13:37;100;0;0;0;0;14;86;17;85,02
26209;2023.09.07 21:09:30;50;0;0;0;0;25;25;5;25,02
26208;2023.09.07 21:08:26;0;105;0;0;0;5;100;20;100
26207;2023.09.07 20:07:01;0;1;0;0;0;0;1;0,2;0,98
26206;2023.09.07 19:40:31;0;0;25;0;0;0;25;5;25,02
26205;2023.09.07 18:16:20;0;0;25;0;0;0;25;5;24,98
26204;2023.09.07 18:13:52;0;0;25;0;0;0;25;5;25,02
26203;2023.09.07 18:12:47;0;0;25;0;0;0;25;5;24,98
26202;2023.09.07 18:11:25;0;2;0;0;0;0;2;0,4;1,95
26201;2023.09.07 18:11:03;0;4;0;0;0;0;4;0,8;4
26200;2023.09.07 17:44:09;0;30;0;0;0;5;25;5;25,02
26199;2023.09.07 17:29:09;0;30;0;0;0;5;25;5;25,02
26198;2023.09.07 17:26:35;0;50;0;0;0;0;50;10;49,95
26197;2023.09.07 16:54:15;50;51;0;0;0;2;99;27,9;139,78
26195;2023.09.07 11:25:19;0;5;0;0;0;0;5;1;5,02
